"locus_tag","logFC","logCPM","F","PValue","FDR","gene_name","spi","DE"
"SL1344_2527",1.72546497192032,7.75162696724731,84.6781161357637,1.67988342784723e-05,0.00011688737270537,"purG","-","Amplified"
"SL1344_1531",1.39944068246107,9.33779101650505,84.6328121851778,1.68317264339674e-05,0.000116927645468817,"ugtL","-","Amplified"
"SL1344_3107",2.16848190404301,8.26827000263911,84.5315324839678,1.69055510952264e-05,0.000117251683962711,"STM3133",NA,"Amplified"
"SL1344_0152",1.40056406359369,10.3530154485824,84.3298138591152,1.70537999742008e-05,0.000118090037060518,"aceE","-","Amplified"
"SL1344_2054",1.85348378474824,6.81694201986126,84.2642618066967,1.710232641292e-05,0.000118236275873937,"hisF","-","Amplified"
"SL1344_3842",2.68513009115256,7.63363516978062,84.3882469752283,1.73827302651916e-05,0.000119982557382459,"mioC","-","Amplified"
"SL1344_0395",1.65216125016734,6.1670795931059,83.6606655992665,1.75573838108203e-05,0.000120662288674728,"proY","-","Amplified"
"SL1344_1768",1.51369456611106,8.85707852421927,83.6595363867195,1.75582492572604e-05,0.000120662288674728,"STM1839",NA,"Amplified"
"SL1344_0720",-2.76344897530281,10.4321967325951,83.6505772307551,1.7565117591036e-05,0.000120662288674728,"sucC","-","Attenuated"
"SL1344_1859",-2.2314280236616,8.40158559641265,83.5568907178206,1.76371422364365e-05,0.000120964438168501,"flhC","-","Attenuated"
"SL1344_1837",1.51417722533528,5.87077109168386,83.0292707541135,1.804975001422e-05,0.000123391126026502,"yecD","-","Amplified"
"SL1344_0322",-2.20827997038667,9.04757441377241,83.0122854478972,1.80632326220594e-05,0.000123391126026502,"STM0327",NA,"Attenuated"
"SL1344_4092",1.40632378781826,11.1506954629814,82.995245402045,1.80767713603962e-05,0.000123391126026502,"rpoB","-","Amplified"
"SL1344_0164",-1.38677157814851,6.44857789002309,82.903416066492,1.8149951277986e-05,0.000123614311348011,"pdxAb","-","Attenuated"
"SL1344_3271",1.85426607424758,7.34600434369666,82.882368735543,1.81667764011681e-05,0.000123614311348011,"greA","-","Amplified"
"SL1344_2872",-6.18094914964617,9.01250294856912,85.4435841949434,1.82669875806762e-05,0.000124100447910295,"invI","SPI-1","Attenuated"
"SL1344_4040",1.56795653698914,9.27111222500563,82.391620508751,1.85646759574742e-05,0.000125712321566441,"hslU","-","Amplified"
"SL1344_3864",1.63005441435028,7.51122033981074,82.3859084988828,1.85693711998661e-05,0.000125712321566441,"ilvD","-","Amplified"
"SL1344_1211",1.93715570006116,7.62916848793637,82.3588064180032,1.85916692534515e-05,0.000125712321566441,"yaoF","-","Amplified"
"SL1344_1647",-1.54079657927618,7.53452634331575,82.0884750673715,1.88159288797505e-05,0.000127029604361884,"yciN","-","Attenuated"
"SL1344_3122",-2.07703859570987,6.70973922790082,81.9337389867271,1.89458194071442e-05,0.000127706663941281,"hybB","-","Attenuated"
"SL1344_2837",1.64837361329548,7.22086937534577,81.8644291551984,1.9004364525237e-05,0.000127901448614466,"hypD","-","Amplified"
"SL1344_1429",-2.05294877891692,5.82139067215809,81.732970879789,1.91160295274038e-05,0.000128452572244891,"dmsA1","-","Attenuated"
"SL1344_2197",1.81477116658043,8.30189080714967,81.4523017402315,1.93572031859065e-05,0.000129870877984449,"yejG","-","Amplified"
"RyhB-2",7.33399690584566,8.87604066969552,83.9777453045502,1.94398305881355e-05,0.000130222716082634,"RyhB-2",NA,"Amplified"
"SL1344_3124",-1.54466943310335,7.15119388883989,81.2902753490048,1.94981655724074e-05,0.000130410986479637,"hypO","-","Attenuated"
"SL1344_2855",-3.34127391044156,10.5679227047785,82.7472931340026,1.96244982545675e-05,0.000130868513583427,"hilD","SPI-1","Attenuated"
"STnc1430",-2.08979343712053,9.13075867710551,81.143191148323,1.96272434604723e-05,0.000130868513583427,"STnc1430",NA,"Attenuated"
"SL1344_0670",-2.76502561984446,5.0479922350776,81.014436563811,1.97411154136985e-05,0.000131424647985641,"ybfN","-","Attenuated"
"SL1344_4209",-2.50339772710647,8.14189689604838,80.6049833887522,2.01087841337905e-05,0.000133666093610435,"actP","-","Attenuated"
"SL1344_1967",-1.26162183801487,8.50421273104573,80.5520806096682,2.01569118310472e-05,0.000133779873290981,"STM0898",NA,"Attenuated"
"SL1344_2966",-2.60405234663066,4.88388976980432,80.4485186401381,2.02515445905309e-05,0.000134201479821122,"STM2986",NA,"Attenuated"
"SL1344_1527",2.45424150492064,5.07158443046186,80.4052116352613,2.02912826224934e-05,0.00013425857857889,"ydcX","-","Amplified"
"SL1344_2052",2.0088319256484,5.95161471047002,80.2362057946556,2.04472980555728e-05,0.000134932974212807,"hisH","-","Amplified"
"SL1344_0648",-1.64740746554411,4.91562365234341,80.2270813712345,2.04557638236383e-05,0.000134932974212807,"hscC","-","Attenuated"
"SL1344_1845",2.346592046379,4.62102825489772,80.0985854902192,2.05754517280142e-05,0.00013551526527428,"STM1910",NA,"Amplified"
"SL1344_2359",-1.66612223050723,7.40071328630384,79.8886402912585,2.07728997689148e-05,0.000136447217027214,"yfcZ","-","Attenuated"
"STnc3140",-2.69146675029422,4.60019741865117,79.8438337021425,2.08153461295533e-05,0.000136447217027214,"STnc3140","-","Attenuated"
"SL1344_3357",2.20878794880394,8.28749429877295,79.81855045914,2.08393455089267e-05,0.000136447217027214,"yhdG","-","Amplified"
"SL1344_3298",-1.30060646039292,6.7179651407009,79.8142123063478,2.0843466856962e-05,0.000136447217027214,"mtgA","-","Attenuated"
"SL1344_3552",-2.1385667077746,6.18912598482861,79.6739265477335,2.09772937630029e-05,0.00013711522014181,"yhiI","-","Attenuated"
"SL1344_1007",1.68875524251485,7.18063426167303,79.4827567898664,2.11613995713063e-05,0.000138061954878252,"fabA",NA,"Amplified"
"SL1344_0351",1.48936496919835,5.64645529513133,79.4323628047563,2.12102682031065e-05,0.000138061954878252,"STM0356",NA,"Amplified"
"SL1344_0908",-1.60009358650294,6.06060483553538,79.3743180590013,2.12667313448226e-05,0.000138061954878252,"STM0971",NA,"Attenuated"
"SL1344_4464",-2.51814324424526,8.34210394402802,79.3638761161891,2.12769087398716e-05,0.000138061954878252,"tsr","-","Attenuated"
"SL1344_0008",-1.72798213589171,6.40998213825434,79.3584998937696,2.12821511344547e-05,0.000138061954878252,"mog","-","Attenuated"
"SL1344_0719",-2.72947418399032,10.5274931003032,79.2464218815048,2.13918086359254e-05,0.000138564958641715,"sucB","-","Attenuated"
"SL1344_3945",-1.5351062335939,8.814177367813,79.1549415192156,2.14818383881202e-05,0.000138939506456298,"dsbA","-","Attenuated"
"SL1344_1374",2.05991650766049,5.75861975356987,79.0373818434874,2.1598231973048e-05,0.000139386472931119,"ydhJ","-","Amplified"
"SL1344_3627",-1.79888828353087,5.05552691667163,79.0199423669229,2.16155656909872e-05,0.000139386472931119,"xylR","-","Attenuated"
"SL1344_1566",3.59587096634356,4.09524711871625,78.9583970868257,2.1676877178269e-05,0.00013957320618963,"STM1636",NA,"Amplified"
"SL1344_2495",-1.51150935627552,7.48188228537937,78.8091646815153,2.1826449722183e-05,0.000140326831745898,"STM2533",NA,"Attenuated"
"SL1344_3430",1.31804980604825,5.75715229480982,78.5987241474751,2.20395738768701e-05,0.000141486193013122,"yheU","-","Amplified"
"SL1344_0825",-1.35969290224818,7.02890859136724,78.5632687272295,2.20757376364883e-05,0.00014150777438902,"yliB","-","Attenuated"
"SL1344_1576",1.50278655992612,7.40900583317753,78.3846958252615,2.22590123629002e-05,0.000142313784815375,"ydbH","-","Amplified"
"SL1344_1371",-1.2160626600774,6.02904377248327,78.3765133187836,2.22674558994849e-05,0.000142313784815375,"ydhF","-","Unchanged"
"SL1344_3817",-1.36057844096084,6.81312078665704,78.0495193302015,2.26081901134285e-05,0.000144277710280075,"yieF","-","Attenuated"
"SL1344_1726",-3.2356619854013,6.25903863022565,80.3271320911213,2.28003141801885e-05,0.000145229593911228,"ycgR","-","Attenuated"
"SL1344_0399",2.25753662918661,5.74100094396309,77.8449509522272,2.28246788761735e-05,0.000145229593911228,"queA","-","Amplified"
"SL1344_3389",1.45927408029216,9.92525448808906,77.5969976055099,2.30905740774019e-05,0.000146517038191032,"rpmD",NA,"Amplified"
"SL1344_0411",1.79790345770707,9.00557786008281,77.5681134547648,2.31218000560065e-05,0.000146517038191032,"ribH",NA,"Amplified"
"SL1344_0878",-1.31984870595935,6.82042878386358,77.5615467134352,2.31289065850933e-05,0.000146517038191032,"ybjD","-","Attenuated"
"SL1344_4494",1.57087447764963,6.60955950741149,77.4271883712353,2.32749117768237e-05,0.000147225761591228,"deoC","-","Amplified"
"SL1344_4332",4.56775541966409,7.41922791929083,79.5625331192789,2.35945285806851e-05,0.000148942395000195,"ytfE","-","Amplified"
"SL1344_2751",-2.07098524444751,6.23647203663221,77.117971167687,2.36153449652604e-05,0.000148942395000195,"STM2766",NA,"Attenuated"
"SL1344_0859",1.94072818874741,5.09431395562045,76.6243956199426,2.41717774615897e-05,0.000152229267108464,"rumB","-","Amplified"
"SL1344_4004",1.98547810031337,8.73760924623102,76.5631306907507,2.42419853273196e-05,0.000152448869828071,"sodA","-","Amplified"
"SL1344_3532",1.66695195558637,6.33027925555588,76.4865782879085,2.43300716174961e-05,0.000152780100375369,"livJ","-","Amplified"
"SL1344_4327",1.20886912911595,8.6505114777515,76.3494935576626,2.44888146772048e-05,0.000153553410635845,"rplI","-","Unchanged"
"SL1344_1916",-1.55447414725811,7.51744097903169,76.0954314335584,2.4786462509463e-05,0.000154848900809778,"STM1988",NA,"Attenuated"
"SL1344_0721",-2.98591778023805,10.07902134948,77.5512842298132,2.47897555061672e-05,0.000154848900809778,"sucD","-","Attenuated"
"SL1344_4279",-2.37895936127112,7.88736839177217,76.0813397851442,2.48031039544638e-05,0.000154848900809778,"frdB","-","Attenuated"
"SL1344_0591",3.17317539033229,6.45040664360927,78.3448699720793,2.49325696804299e-05,0.000155432233527998,"ybdL","-","Amplified"
"SLP1_0016",1.64214991974337,5.34350516066793,75.8905864091708,2.50297561279036e-05,0.000155812940744266,"traN","-","Amplified"
"SL1344_2549",2.31662519481179,5.18170067323754,75.8244773560791,2.51089115575892e-05,0.000156080467520806,"STM2585A",NA,"Amplified"
"SL1344_4457",-1.38103723747721,7.29639346236029,75.732434714578,2.52196414494411e-05,0.000156543213255955,"hsdR","-","Attenuated"
"SL1344_2227",-2.45919495201811,7.70035710565462,75.6709282159401,2.52939765962836e-05,0.000156779044592482,"napH","-","Attenuated"
"SL1344_0711",-1.88305231023119,5.14379129937434,75.5363004278464,2.54576445124401e-05,0.000157567113955045,"abrB","-","Attenuated"
"SL1344_0834",2.21881973456678,5.09638945900568,75.2405772461753,2.5821840673731e-05,0.000159592293218447,"STM0858",NA,"Amplified"
"SL1344_2038",2.36546257792261,4.72847612785438,75.2013580352355,2.58706297881444e-05,0.000159665088563741,"dacD","-","Amplified"
"SL1344_1130",1.24048959192437,7.88950787633868,74.9104632947551,2.6236134510049e-05,0.000161689548966216,"fabH",NA,"Unchanged"
"SL1344_3184",1.59391954618672,8.68604576238958,74.8641915881396,2.62948691031191e-05,0.00016182034994416,"dnaG",NA,"Amplified"
"SL1344_1677",-1.36910329685422,9.11903011722905,74.8184114706694,2.63531418928536e-05,0.0001619479403501,"oppA","-","Attenuated"
"SL1344_4339",-2.31189168147912,11.0176170728323,74.7731446623342,2.64109204507376e-05,0.000162072134885465,"ytfK","-","Attenuated"
"SL1344_3675",-1.67915270600102,8.71824133208466,74.6623341794811,2.6553030103404e-05,0.000162522568345535,"kbl","-","Attenuated"
"SL1344_0926",-1.47153573164913,6.02893269710342,74.657175899094,2.65596686795555e-05,0.000162522568345535,"STM0989",NA,"Attenuated"
"SL1344_1651",1.73579754197976,6.6095081879375,74.5531969329095,2.66939314389545e-05,0.000163112776526416,"yciL","-","Amplified"
"SL1344_4116",-1.63658685313454,6.37026463985884,74.1795863405725,2.7183427337795e-05,0.000165868890431751,"yjaB","-","Attenuated"
"SL1344_0747",2.38961749800262,4.46365866950454,74.1505587620307,2.72219275496309e-05,0.000165869202611734,"STM0770",NA,"Amplified"
"SL1344_2731",-1.62843863123256,6.50628539287252,74.0833931854147,2.73112736409661e-05,0.000165959637622613,"STM2747",NA,"Attenuated"
"SL1344_0116",2.1568970772969,6.61183568115215,74.0815659059429,2.73137094835547e-05,0.000165959637622613,"ilvI","-","Amplified"
"SL1344_0717",-2.39216570504677,9.50872911122379,73.8751723209974,2.75906013288632e-05,0.000167406264602976,"sdhB","-","Attenuated"
"SL1344_1753",1.33585595145169,7.15478778033763,73.7042723189352,2.78225417571603e-05,0.000168576467893806,"pabB","-","Amplified"
"SL1344_1339",3.51013030942866,6.77743920496045,75.9127303298832,2.79034565208947e-05,0.000168829609300336,"sseG","SPI-2","Amplified"
"SL1344_3385",1.6909808948264,10.7705678556232,73.5587345496801,2.80219899265067e-05,0.000169309334093767,"rpsM",NA,"Amplified"
"SL1344_1875",-1.7934405105054,7.53816158830013,73.5047262167049,2.80964595902719e-05,0.000169511352553525,"pgsA",NA,"Attenuated"
"SL1344_0481",-1.31641722581168,7.79967999421753,73.4775595871947,2.81340121530653e-05,0.000169511352553525,"adk",NA,"Attenuated"
"SL1344_1253",-2.25454658726886,8.03913742681419,73.414810044025,2.82209917820166e-05,0.000169798268546192,"katE","-","Attenuated"
"SL1344_1552",-1.41177136107242,6.94584171006174,73.3313333127468,2.83372250150945e-05,0.000170260151413813,"ydcG","-","Attenuated"
"SL1344_1133",-1.60210047024878,11.7802264861569,73.2099332900559,2.85073351335247e-05,0.000171044010801148,"acpP",NA,"Attenuated"
"SL1344_4185",-1.4346330317685,7.36024072970985,73.0713114753098,2.8703144434639e-05,0.000171979673737545,"aphA","-","Attenuated"
"SL1344_1191",-1.63508971016836,7.01296247341957,72.882018970781,2.89732576675338e-05,0.000173357328124467,"STM1255",NA,"Attenuated"
"SL1344_0536",-2.52112779645025,4.18483356937615,72.6767318800288,2.9269803865723e-05,0.000174889105092423,"fimA","-","Attenuated"
"SL1344_3411",5.61079365470023,7.46219352458037,74.7877169918883,2.94280210983145e-05,0.000175358146223568,"bfd","-","Amplified"
"SL1344_4350",1.37109426865076,7.21419070136856,72.5671880676863,2.94296008033989e-05,0.000175358146223568,"iolR","-","Amplified"
"SL1344_4483",6.84228949720717,6.90314021668781,74.6982516506728,2.95537057022025e-05,0.000175854739861106,"STM4552",NA,"Amplified"
"SL1344_0392",1.55433908637648,7.65984515729701,72.4220064247628,2.96430722560547e-05,0.000176143545058705,"phoB","-","Amplified"
"SL1344_2055",1.45954989372753,6.31840892483118,72.3167006400132,2.97991260239037e-05,0.000176827276020799,"hisI","-","Amplified"
"SL1344_1611",2.2317941137641,7.60233259621769,72.2538695186078,2.98927264761875e-05,0.000177139041233891,"ycjG","-","Amplified"
"SLP1_0007",1.7578279651176,5.63599677856739,72.2162178483403,2.99489932392025e-05,0.000177229021720054,"traD","-","Amplified"
"SL1344_1755",-1.6636926939243,7.99210521483298,72.0858338347666,3.01448675882757e-05,0.000178022906876005,"sdaA","-","Attenuated"
"SL1344_1050",-1.56036855606691,5.98854431493354,72.0711060537888,3.01670937078912e-05,0.000178022906876005,"yccD","-","Attenuated"
"SL1344_4085",-1.50673883207726,10.8199102928941,72.0447321524018,3.02069466465544e-05,0.000178022906876005,"tufB","-","Attenuated"
"SL1344_2730",-1.44424220642495,8.15555690401253,71.9676885701099,3.03237436143233e-05,0.000178467435132593,"STM2746",NA,"Attenuated"
"SL1344_1908",-2.09424470551514,6.39890961023837,71.8989756067925,3.04283891324836e-05,0.000178839333402635,"fliP","-","Attenuated"
"SL1344_3828",-1.29801664633393,8.79998549841575,71.8136686428904,3.05589365425647e-05,0.000179362247951869,"glmS",NA,"Attenuated"
"SL1344_3950",-1.19118746294139,7.22103875076797,71.6651106488216,3.07879579567754e-05,0.000180460938349903,"yihI","-","Unchanged"
"SL1344_0172",1.53676576309982,8.18154720391961,71.4245000781512,3.11634711137466e-05,0.000182414130779787,"yadF",NA,"Amplified"
"SL1344_4324",1.43928933293643,8.73975288609586,71.3387417580924,3.12986970989141e-05,0.000182957424505034,"rpsF",NA,"Amplified"
"SL1344_3975",1.56963594787651,7.54072839043871,71.2480777544633,3.14424588236929e-05,0.000183549076272545,"yiiD","-","Amplified"
"SL1344_3047",-2.91294379484166,3.87124259985075,71.1415048971864,3.16125058164696e-05,0.000184208249726368,"STM3071",NA,"Attenuated"
"SL1344_4348",-1.66575313269523,8.31195367096437,71.1238560821667,3.16407772478531e-05,0.000184208249726368,"fbp","-","Attenuated"
"SL1344_1707",-1.24934987016988,8.2610924193552,71.0563306105593,3.17492383740071e-05,0.000184590585371249,"ipk",NA,"Unchanged"
"SL1344_2601",1.68234632577348,6.01668155950541,71.022727216155,3.18033865602e-05,0.000184656540539304,"rseC","-","Amplified"
"SL1344_0911",-1.54434823759528,8.09625896564082,70.9239694239479,3.19631949373813e-05,0.000185179907268078,"focA","-","Attenuated"
"SL1344_3624",-3.00307955317939,4.77771051559022,70.8957927643966,3.20089743376084e-05,0.000185179907268078,"yiaB","-","Attenuated"
"SL1344_4297",1.32835254379784,9.99490922792243,70.8875992390618,3.2022301998606e-05,0.000185179907268078,"hflK","-","Amplified"
"SL1344_3170",-3.02221929473141,7.73254221171519,72.8745035796005,3.22694348448297e-05,0.000186359226131988,"glgS","-","Attenuated"
"SL1344_3393",1.51021766354123,10.6363510759289,70.5802371143572,3.25273207415484e-05,0.000187597408661818,"rpsH",NA,"Amplified"
"SL1344_3394",1.62656697836745,9.88878135450274,70.4630618152717,3.27224729609359e-05,0.000188470959083415,"rpsN",NA,"Amplified"
"SL1344_4075",-1.58482546878647,8.83444613801835,70.4348572830314,3.27696656784442e-05,0.000188491116982411,"udhA","-","Attenuated"
"SL1344_1865",-1.62045276012226,5.62644215941304,70.3420910650405,3.29254876756615e-05,0.000189135224810657,"ftnB","-","Attenuated"
"SL1344_4484",1.79879979889478,6.04720033520212,70.2030274493769,3.31608195405772e-05,0.000190233744013364,"rsmC","-","Amplified"
"SL1344_4089",1.34041822759701,9.71680102822386,70.1354540265906,3.32759320521582e-05,0.000190640598768938,"rplA","-","Amplified"
"SL1344_1834",1.39003936327934,7.64407291357732,70.0518145789905,3.34191074776142e-05,0.000191206935886509,"yebC","-","Amplified"
"SL1344_1016",-2.24057970186575,6.84115852400476,69.9199597063726,3.36463898265188e-05,0.000192252351935897,"mgsA","-","Attenuated"
"SL1344_0414",1.66619231408824,5.63713441852408,69.8814351904947,3.37131610146818e-05,0.000192379069599652,"pgpA","-","Amplified"
"SL1344_2961",1.65844949845553,6.31473747973175,69.8278993222343,3.38062259395794e-05,0.000192655295513006,"ygdD","-","Amplified"
"SL1344_1909",-2.68599818899579,4.71110344988992,69.5409556205001,3.43105615457158e-05,0.000195032476197352,"fliQ","-","Attenuated"
"SL1344_2314",-1.58871202389193,6.38048232710079,69.53914113728,3.43137805827052e-05,0.000195032476197352,"STM2345",NA,"Attenuated"
"SL1344_1757",1.4140554003504,6.95446890327253,69.364071504389,3.46261553546329e-05,0.000196548992368271,"yoaE","-","Amplified"
"RyhB-1",7.95355846454449,8.46347496252369,71.3886931283325,3.47174168079701e-05,0.0001968080632189,"RyhB-1",NA,"Amplified"
"SL1344_2773",1.6607235580591,7.1436899050955,69.0488056547564,3.51977183024755e-05,0.000199268972121889,"csiD","-","Amplified"
